,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,SupplyDelay
772,15586718/Chicago,Chicago,15586718,2001-01-01,100,0,5700.0,Drecom,PO-200285,2016-09-20,GBP,5741 days 00:00:00.000000000
773,15586718/Chicago,Chicago,15586718,2001-01-01,50,0,2850.0,Drecom,PO-200294,2016-12-10,GBP,5822 days 00:00:00.000000000
774,10095232/Chicago,Chicago,10095232,2015-05-08,150,150,4002.0000450000002,Office First,102195,2015-05-27,EUR,19 days 00:00:00.000000000
775,10095232/Chicago,Chicago,10095232,2015-12-22,200,200,5336.00006,Office First,PO-200044,2015-10-30,EUR,53 days 00:00:00.000000000
776,10095232/Chicago,Chicago,10095232,2015-12-31,200,200,5336.00006,Office First,PO-200052,2015-12-11,EUR,20 days 00:00:00.000000000
777,10095232/Chicago,Chicago,10095232,2016-07-29,250,250,6670.000075,Office First,PO-200217,2016-07-06,EUR,23 days 00:00:00.000000000
778,11481389/Chicago,Chicago,11481389,2016-08-01,42,42,556.0799916,SuperSupply,PO-200062,2015-11-19,GBP,256 days 00:00:00.000000000
779,10422793/Chicago,Chicago,10422793,2016-08-01,42,42,556.0799916,RRD,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
780,15431986/Chicago,Chicago,15431986,2016-05-02,30,30,363.90000299999997,Logipro,PO-200091,2015-12-22,GBP,132 days 00:00:00.000000000
781,15431986/Chicago,Chicago,15431986,2016-11-05,42,42,509.46000419999996,Logipro,PO-200172,2016-03-24,GBP,226 days 00:00:00.000000000
782,12768029/Chicago,Chicago,12768029,2015-12-31,16,16,291.2000128,FHL,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
783,12768029/Chicago,Chicago,12768029,2016-07-26,16,16,291.2000128,FHL,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
784,12768029/Chicago,Chicago,12768029,2001-01-01,12,0,218.4000096,FHL,PO-200290,2016-09-28,USD,5749 days 00:00:00.000000000
785,14523293/Chicago,Chicago,14523293,2016-05-02,12,12,230.87999759999997,Drecom,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
786,14523293/Chicago,Chicago,14523293,2016-04-22,12,12,230.87999759999997,Drecom,PO-200142,2016-02-18,USD,64 days 00:00:00.000000000
787,14523293/Chicago,Chicago,14523293,2016-11-05,12,12,230.87999759999997,Drecom,PO-200172,2016-03-24,USD,226 days 00:00:00.000000000
788,14523293/Chicago,Chicago,14523293,2016-05-19,24,24,461.75999519999993,Drecom,PO-200176,2016-03-30,USD,50 days 00:00:00.000000000
789,14523293/Chicago,Chicago,14523293,2016-03-08,20,20,384.799996,Drecom,PO-200206,2016-05-13,USD,66 days 00:00:00.000000000
790,15343952/Chicago,Chicago,15343952,2016-01-15,150,150,3429.00009,Logipro,PO-200033,2015-10-20,GBP,87 days 00:00:00.000000000
791,15343952/Chicago,Chicago,15343952,2016-04-05,150,150,3429.00009,Logipro,PO-200141,2016-02-16,GBP,49 days 00:00:00.000000000
792,15343952/Chicago,Chicago,15343952,2016-10-27,80,40,1828.800048,Logipro,PO-200281,2016-09-15,GBP,42 days 00:00:00.000000000
793,15343952/Chicago,Chicago,15343952,2001-01-01,48,0,1097.280029,Logipro,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
794,11788268/Chicago,Chicago,11788268,2016-08-01,6,6,381.900009,SuperSupply,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
795,11788268/Chicago,Chicago,11788268,2016-04-13,6,6,381.900009,SuperSupply,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
796,11788268/Chicago,Chicago,11788268,2016-06-20,4,4,254.600006,SuperSupply,PO-200192,2016-04-19,USD,62 days 00:00:00.000000000
797,10210677/Chicago,Chicago,10210677,2016-08-01,6,6,381.900009,Drecom,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
798,10210677/Chicago,Chicago,10210677,2016-04-13,6,6,381.900009,Drecom,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
799,10210677/Chicago,Chicago,10210677,2016-06-20,4,4,254.600006,Drecom,PO-200192,2016-04-19,USD,62 days 00:00:00.000000000
800,14693335/Chicago,Chicago,14693335,2015-12-31,16,16,563.3599856000001,Drecom,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
801,14693335/Chicago,Chicago,14693335,2016-05-19,40,40,1408.399964,Drecom,PO-200176,2016-03-30,USD,50 days 00:00:00.000000000
802,14693335/Chicago,Chicago,14693335,2016-10-27,40,20,1408.399964,Drecom,PO-200281,2016-09-15,USD,42 days 00:00:00.000000000
803,11711636/Chicago,Chicago,11711636,2015-12-22,12,12,298.91999760000004,RRD,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
804,11711636/Chicago,Chicago,11711636,2015-12-31,12,12,298.91999760000004,RRD,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
805,11711636/Chicago,Chicago,11711636,2016-11-03,10,10,249.099998,RRD,PO-200100,2016-11-01,USD,2 days 00:00:00.000000000
806,11711636/Chicago,Chicago,11711636,2016-07-26,78,78,1942.979984,RRD,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
807,11711636/Chicago,Chicago,11711636,2001-01-01,10,0,249.099998,RRD,PO-200290,2016-09-28,USD,5749 days 00:00:00.000000000
808,11941800/Chicago,Chicago,11941800,2015-12-22,12,12,298.91999760000004,Drecom,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
809,11941800/Chicago,Chicago,11941800,2015-12-31,12,12,298.91999760000004,Drecom,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
810,11941800/Chicago,Chicago,11941800,2016-11-03,10,10,249.099998,Drecom,PO-200100,2016-11-01,GBP,2 days 00:00:00.000000000
811,11941800/Chicago,Chicago,11941800,2016-07-26,78,78,1942.979984,Drecom,PO-200200,2016-03-05,GBP,143 days 00:00:00.000000000
812,11941800/Chicago,Chicago,11941800,2001-01-01,10,0,249.099998,Drecom,PO-200290,2016-09-28,GBP,5749 days 00:00:00.000000000
813,11711100/Chicago,Chicago,11711100,2016-11-03,12,12,167.64000359999997,Office First,PO-200100,2016-11-01,USD,2 days 00:00:00.000000000
814,11711100/Chicago,Chicago,11711100,2016-06-05,12,12,167.64000359999997,Office First,PO-200160,2016-03-15,USD,82 days 00:00:00.000000000
815,11711100/Chicago,Chicago,11711100,2016-03-08,12,12,167.64000359999997,Office First,PO-200206,2016-05-13,USD,66 days 00:00:00.000000000
816,10595489/Chicago,Chicago,10595489,2015-05-08,18,18,681.1200036,SuperSupply,102195,2015-05-27,EUR,19 days 00:00:00.000000000
817,10595489/Chicago,Chicago,10595489,2001-01-01,60,0,2270.400012,SuperSupply,PO-EE-BO-Reno,2015-10-30,EUR,5415 days 00:00:00.000000000
818,10595489/Chicago,Chicago,10595489,2016-01-28,14,14,529.7600027999999,SuperSupply,PO-200085,2015-12-17,EUR,42 days 00:00:00.000000000
819,10595489/Chicago,Chicago,10595489,2016-04-04,10,10,378.40000200000003,SuperSupply,PO-200125,2016-01-28,EUR,67 days 00:00:00.000000000
820,10595489/Chicago,Chicago,10595489,2016-11-05,40,40,1513.6000080000001,SuperSupply,PO-200172,2016-03-24,EUR,226 days 00:00:00.000000000
821,10595489/Chicago,Chicago,10595489,2016-06-20,10,10,378.40000200000003,SuperSupply,PO-200192,2016-04-19,EUR,62 days 00:00:00.000000000
822,10595489/Chicago,Chicago,10595489,2016-07-26,30,30,1135.200006,SuperSupply,PO-200200,2016-03-05,EUR,143 days 00:00:00.000000000
823,10678449/Chicago,Chicago,10678449,2016-05-02,10,10,330.600014,SuperSupply,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
824,10678449/Chicago,Chicago,10678449,2016-11-05,20,20,661.200028,SuperSupply,PO-200172,2016-03-24,USD,226 days 00:00:00.000000000
825,10678449/Chicago,Chicago,10678449,2001-01-01,24,0,793.4400336,SuperSupply,PO-200298,2016-10-20,USD,5771 days 00:00:00.000000000
826,10099950/Chicago,Chicago,10099950,2016-11-03,10,10,330.600014,Logipro,PO-200100,2016-11-01,USD,2 days 00:00:00.000000000
827,10099950/Chicago,Chicago,10099950,2016-11-05,20,20,661.200028,Logipro,PO-200172,2016-03-24,USD,226 days 00:00:00.000000000
828,10099950/Chicago,Chicago,10099950,2001-01-01,20,0,661.200028,Logipro,PO-200298,2016-10-20,USD,5771 days 00:00:00.000000000
829,16401974/Chicago,Chicago,16401974,2015-12-31,10,10,389.900017,Office First,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
830,16401974/Chicago,Chicago,16401974,2016-04-04,4,4,155.96000680000003,Office First,PO-200125,2016-01-28,GBP,67 days 00:00:00.000000000
831,16401974/Chicago,Chicago,16401974,2016-05-19,14,14,545.8600238,Office First,PO-200176,2016-03-30,GBP,50 days 00:00:00.000000000
832,16401974/Chicago,Chicago,16401974,2016-03-08,12,12,467.8800204,Office First,PO-200206,2016-05-13,GBP,66 days 00:00:00.000000000
833,11914966/Chicago,Chicago,11914966,2015-05-08,20,20,570.200004,Office First,102195,2015-05-27,USD,19 days 00:00:00.000000000
834,11914966/Chicago,Chicago,11914966,2015-12-22,14,14,399.1400028,Office First,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
835,11914966/Chicago,Chicago,11914966,2015-12-31,6,6,171.0600012,Office First,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
836,11914966/Chicago,Chicago,11914966,2016-01-18,30,30,855.300006,Office First,PO-200074,2015-03-12,USD,312 days 00:00:00.000000000
837,11914966/Chicago,Chicago,11914966,2016-11-05,60,60,1710.600012,Office First,PO-200172,2016-03-24,USD,226 days 00:00:00.000000000
838,11914966/Chicago,Chicago,11914966,2016-07-26,12,12,342.1200024,Office First,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
839,11914966/Chicago,Chicago,11914966,2016-07-29,40,40,1140.400008,Office First,PO-200217,2016-07-06,USD,23 days 00:00:00.000000000
840,14895172/Chicago,Chicago,14895172,2016-08-01,10,10,291.000004,Logipro,PO-200062,2015-11-19,GBP,256 days 00:00:00.000000000
841,14895172/Chicago,Chicago,14895172,2016-05-19,20,20,582.000008,Logipro,PO-200176,2016-03-30,GBP,50 days 00:00:00.000000000
842,15416092/Chicago,Chicago,15416092,2015-12-31,20,20,442.999992,RRD,PO-200052,2015-12-11,EUR,20 days 00:00:00.000000000
843,15416092/Chicago,Chicago,15416092,2016-04-04,20,20,442.999992,RRD,PO-200125,2016-01-28,EUR,67 days 00:00:00.000000000
844,15416092/Chicago,Chicago,15416092,2001-01-01,44,0,974.5999823999999,RRD,PO-200298,2016-10-20,EUR,5771 days 00:00:00.000000000
845,12409642/Chicago,Chicago,12409642,2015-12-22,20,20,941.200028,Office First,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
846,12409642/Chicago,Chicago,12409642,2016-07-06,80,80,3764.800112,Office First,PO-200189,2016-04-13,GBP,84 days 00:00:00.000000000
847,12409642/Chicago,Chicago,12409642,2001-01-01,34,0,1600.040048,Office First,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
848,11906239/Chicago,Chicago,11906239,2015-05-08,35,35,1096.549997,Drecom,102195,2015-05-27,GBP,19 days 00:00:00.000000000
849,11906239/Chicago,Chicago,11906239,2016-01-18,100,100,3132.99999,Drecom,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
850,11906239/Chicago,Chicago,11906239,2016-06-05,100,100,3132.99999,Drecom,PO-200160,2016-03-15,GBP,82 days 00:00:00.000000000
851,11929369/Chicago,Chicago,11929369,2016-01-18,90,90,796.5000342000001,Logipro,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
852,14113811/Chicago,Chicago,14113811,2016-01-18,12,12,284.63999160000003,Drecom,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
853,14113811/Chicago,Chicago,14113811,2016-05-19,12,12,284.63999160000003,Drecom,PO-200176,2016-03-30,GBP,50 days 00:00:00.000000000
854,14262733/Chicago,Chicago,14262733,2016-01-18,20,20,432.799988,Drecom,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
855,14262733/Chicago,Chicago,14262733,2016-04-04,32,32,692.4799807999999,Drecom,PO-200125,2016-01-28,GBP,67 days 00:00:00.000000000
856,14262733/Chicago,Chicago,14262733,2001-01-01,12,0,259.67999280000004,Drecom,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
857,14245992/Chicago,Chicago,14245992,2016-08-01,24,24,291.1200024,Drecom,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
858,14245992/Chicago,Chicago,14245992,2016-07-26,6,6,72.7800006,Drecom,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
859,14245992/Chicago,Chicago,14245992,2016-07-29,6,6,72.7800006,Drecom,PO-200217,2016-07-06,USD,23 days 00:00:00.000000000
860,14245992/Chicago,Chicago,14245992,2001-01-01,18,0,218.3400018,Drecom,PO-200290,2016-09-28,USD,5749 days 00:00:00.000000000
861,12918171/Chicago,Chicago,12918171,2016-11-03,10,10,48.4000015,Drecom,PO-200100,2016-11-01,EUR,2 days 00:00:00.000000000
862,12401265/Chicago,Chicago,12401265,2016-11-03,10,10,48.4000015,Drecom,PO-200100,2016-11-01,GBP,2 days 00:00:00.000000000
863,15410849/Chicago,Chicago,15410849,2015-05-08,16,16,938.2399903999999,RRD,102195,2015-05-27,USD,19 days 00:00:00.000000000
864,15410849/Chicago,Chicago,15410849,2015-12-22,20,20,1172.799988,RRD,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
865,15410849/Chicago,Chicago,15410849,2016-11-03,30,30,1759.199982,RRD,PO-200100,2016-11-01,USD,2 days 00:00:00.000000000
866,15410849/Chicago,Chicago,15410849,2016-04-13,20,20,1172.799988,RRD,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
867,15410849/Chicago,Chicago,15410849,2016-12-05,24,24,1407.359986,RRD,PO-200166,2016-03-23,USD,257 days 00:00:00.000000000
868,15410849/Chicago,Chicago,15410849,2016-07-06,36,36,2111.0399780000002,RRD,PO-200189,2016-04-13,USD,84 days 00:00:00.000000000
869,15410849/Chicago,Chicago,15410849,2001-01-01,18,0,1055.5199890000001,RRD,PO-200290,2016-09-28,USD,5749 days 00:00:00.000000000
870,15410849/Chicago,Chicago,15410849,2001-01-01,20,0,1172.799988,RRD,PO-200298,2016-10-20,USD,5771 days 00:00:00.000000000
871,16239251/Chicago,Chicago,16239251,2016-01-28,20,20,458.199996,Drecom,PO-200085,2015-12-17,GBP,42 days 00:00:00.000000000
872,16239251/Chicago,Chicago,16239251,2016-03-08,10,10,229.099998,Drecom,PO-200206,2016-05-13,GBP,66 days 00:00:00.000000000
873,16239251/Chicago,Chicago,16239251,2001-01-01,26,0,595.6599947999999,Drecom,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
874,13498766/Chicago,Chicago,13498766,2015-05-08,36,36,666.0,Logipro,102195,2015-05-27,EUR,19 days 00:00:00.000000000
875,13498766/Chicago,Chicago,13498766,2015-12-22,40,40,740.0,Logipro,PO-200044,2015-10-30,EUR,53 days 00:00:00.000000000
876,13498766/Chicago,Chicago,13498766,2016-01-28,80,80,1480.0,Logipro,PO-200085,2015-12-17,EUR,42 days 00:00:00.000000000
877,13498766/Chicago,Chicago,13498766,2016-12-05,80,80,1480.0,Logipro,PO-200166,2016-03-23,EUR,257 days 00:00:00.000000000
878,13498766/Chicago,Chicago,13498766,2016-07-29,60,60,1110.0,Logipro,PO-200217,2016-07-06,EUR,23 days 00:00:00.000000000
879,13498766/Chicago,Chicago,13498766,2001-01-01,28,0,518.0,Logipro,PO-200291,2016-09-29,EUR,5750 days 00:00:00.000000000
880,10592438/Chicago,Chicago,10592438,2016-01-28,20,20,68.8000012,Logipro,PO-200085,2015-12-17,EUR,42 days 00:00:00.000000000
881,10592438/Chicago,Chicago,10592438,2016-03-08,20,20,68.8000012,Logipro,PO-200206,2016-05-13,EUR,66 days 00:00:00.000000000
882,10592438/Chicago,Chicago,10592438,2016-07-29,20,20,68.8000012,Logipro,PO-200217,2016-07-06,EUR,23 days 00:00:00.000000000
883,16089695/Chicago,Chicago,16089695,2016-01-28,20,20,68.8000012,Logipro,PO-200085,2015-12-17,GBP,42 days 00:00:00.000000000
884,16089695/Chicago,Chicago,16089695,2016-03-08,20,20,68.8000012,Logipro,PO-200206,2016-05-13,GBP,66 days 00:00:00.000000000
885,16089695/Chicago,Chicago,16089695,2016-07-29,20,20,68.8000012,Logipro,PO-200217,2016-07-06,GBP,23 days 00:00:00.000000000
886,15880950/Chicago,Chicago,15880950,2016-01-18,16,16,431.2000128,RRD,PO-200074,2015-03-12,EUR,312 days 00:00:00.000000000
887,15880950/Chicago,Chicago,15880950,2016-05-02,4,4,107.8000032,RRD,PO-200091,2015-12-22,EUR,132 days 00:00:00.000000000
888,15880950/Chicago,Chicago,15880950,2016-11-03,16,16,431.2000128,RRD,PO-200100,2016-11-01,EUR,2 days 00:00:00.000000000
889,15880950/Chicago,Chicago,15880950,2016-04-13,20,20,539.000016,RRD,PO-200133,2016-11-02,EUR,203 days 00:00:00.000000000
890,15880950/Chicago,Chicago,15880950,2016-11-05,40,40,1078.000032,RRD,PO-200172,2016-03-24,EUR,226 days 00:00:00.000000000
891,15880950/Chicago,Chicago,15880950,2001-01-01,12,0,323.40000960000003,RRD,PO-200290,2016-09-28,EUR,5749 days 00:00:00.000000000
892,14548487/Chicago,Chicago,14548487,2016-01-18,16,16,431.2000128,Drecom,PO-200074,2015-03-12,EUR,312 days 00:00:00.000000000
893,14548487/Chicago,Chicago,14548487,2016-11-03,20,20,539.000016,Drecom,PO-200100,2016-11-01,EUR,2 days 00:00:00.000000000
894,14548487/Chicago,Chicago,14548487,2016-04-13,20,20,539.000016,Drecom,PO-200133,2016-11-02,EUR,203 days 00:00:00.000000000
895,14548487/Chicago,Chicago,14548487,2016-11-05,40,40,1078.000032,Drecom,PO-200172,2016-03-24,EUR,226 days 00:00:00.000000000
896,14548487/Chicago,Chicago,14548487,2001-01-01,16,0,431.2000128,Drecom,PO-200290,2016-09-28,EUR,5749 days 00:00:00.000000000
897,12753764/Chicago,Chicago,12753764,2015-12-31,40,40,459.19998,FHL,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
898,12753764/Chicago,Chicago,12753764,2016-08-01,36,36,413.27998199999996,FHL,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
899,12753764/Chicago,Chicago,12753764,2016-01-18,66,66,757.679967,FHL,PO-200074,2015-03-12,USD,312 days 00:00:00.000000000
900,12753764/Chicago,Chicago,12753764,2016-01-28,36,36,413.27998199999996,FHL,PO-200085,2015-12-17,USD,42 days 00:00:00.000000000
901,12753764/Chicago,Chicago,12753764,2016-04-13,120,120,1377.59994,FHL,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
902,12753764/Chicago,Chicago,12753764,2016-06-20,60,60,688.79997,FHL,PO-200192,2016-04-19,USD,62 days 00:00:00.000000000
903,12787016/Chicago,Chicago,12787016,2016-05-19,30,30,1193.100015,FHL,PO-200176,2016-03-30,GBP,50 days 00:00:00.000000000
904,13856231/Chicago,Chicago,13856231,2016-04-04,12,12,530.8800204,SuperSupply,PO-200125,2016-01-28,GBP,67 days 00:00:00.000000000
905,13856231/Chicago,Chicago,13856231,2016-04-22,8,8,353.92001360000006,SuperSupply,PO-200142,2016-02-18,GBP,64 days 00:00:00.000000000
906,13856231/Chicago,Chicago,13856231,2016-03-08,32,32,1415.680054,SuperSupply,PO-200206,2016-05-13,GBP,66 days 00:00:00.000000000
907,13856231/Chicago,Chicago,13856231,2001-01-01,20,0,884.800034,SuperSupply,PO-200291,2016-09-29,GBP,5750 days 00:00:00.000000000
908,12569093/Chicago,Chicago,12569093,2001-01-01,14,0,313.31998880000003,Office First,PO-EE-BO-Reno,2015-10-30,GBP,5415 days 00:00:00.000000000
909,12569093/Chicago,Chicago,12569093,2015-12-31,24,24,537.1199807999999,Office First,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
910,12569093/Chicago,Chicago,12569093,2016-11-05,30,30,671.3999759999999,Office First,PO-200172,2016-03-24,GBP,226 days 00:00:00.000000000
911,12569093/Chicago,Chicago,12569093,2001-01-01,12,0,268.55999039999995,Office First,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
912,12561507/Chicago,Chicago,12561507,2015-05-08,20,20,586.8000040000001,FHL,102195,2015-05-27,GBP,19 days 00:00:00.000000000
913,12561507/Chicago,Chicago,12561507,2015-12-22,40,40,1173.6000080000001,FHL,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
914,12561507/Chicago,Chicago,12561507,2016-08-01,60,60,1760.400012,FHL,PO-200062,2015-11-19,GBP,256 days 00:00:00.000000000
915,12561507/Chicago,Chicago,12561507,2016-01-28,40,40,1173.6000080000001,FHL,PO-200085,2015-12-17,GBP,42 days 00:00:00.000000000
916,12561507/Chicago,Chicago,12561507,2016-05-02,64,64,1877.7600129999998,FHL,PO-200091,2015-12-22,GBP,132 days 00:00:00.000000000
917,12561507/Chicago,Chicago,12561507,2016-11-03,16,16,469.4400032,FHL,PO-200100,2016-11-01,GBP,2 days 00:00:00.000000000
918,12561507/Chicago,Chicago,12561507,2016-04-04,40,40,1173.6000080000001,FHL,PO-200125,2016-01-28,GBP,67 days 00:00:00.000000000
919,12561507/Chicago,Chicago,12561507,2016-04-13,100,100,2934.00002,FHL,PO-200133,2016-11-02,GBP,203 days 00:00:00.000000000
920,12561507/Chicago,Chicago,12561507,2016-04-22,100,100,2934.00002,FHL,PO-200142,2016-02-18,GBP,64 days 00:00:00.000000000
921,12561507/Chicago,Chicago,12561507,2016-06-05,120,120,3520.800024,FHL,PO-200160,2016-03-15,GBP,82 days 00:00:00.000000000
922,12561507/Chicago,Chicago,12561507,2016-12-05,68,68,1995.120014,FHL,PO-200166,2016-03-23,GBP,257 days 00:00:00.000000000
923,12561507/Chicago,Chicago,12561507,2016-11-05,52,52,1525.68001,FHL,PO-200172,2016-03-24,GBP,226 days 00:00:00.000000000
924,12572098/Chicago,Chicago,12572098,2015-12-31,12,12,475.4399868,Logipro,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
925,12572098/Chicago,Chicago,12572098,2016-01-18,18,18,713.1599802000001,Logipro,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
926,12572098/Chicago,Chicago,12572098,2016-11-03,20,20,792.399978,Logipro,PO-200100,2016-11-01,GBP,2 days 00:00:00.000000000
927,12572098/Chicago,Chicago,12572098,2016-11-05,50,50,1980.999945,Logipro,PO-200172,2016-03-24,GBP,226 days 00:00:00.000000000
928,13532626/Chicago,Chicago,13532626,2016-04-05,50,50,2982.500075,SuperSupply,PO-200147,2016-02-26,GBP,39 days 00:00:00.000000000
929,13532626/Chicago,Chicago,13532626,2016-05-08,133,133,7933.4502,SuperSupply,PO-200165,2016-03-18,GBP,51 days 00:00:00.000000000
930,14343336/Chicago,Chicago,14343336,2016-04-05,50,50,2470.000075,Drecom,PO-200147,2016-02-26,EUR,39 days 00:00:00.000000000
931,14343336/Chicago,Chicago,14343336,2016-10-18,100,0,4940.00015,Drecom,PO-200224,2016-07-06,EUR,104 days 00:00:00.000000000
932,10764226/Chicago,Chicago,10764226,2015-12-22,20,20,347.400016,SuperSupply,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
933,10764226/Chicago,Chicago,10764226,2016-07-06,60,60,1042.2000480000002,SuperSupply,PO-200189,2016-04-13,USD,84 days 00:00:00.000000000
934,15063964/Chicago,Chicago,15063964,2016-08-01,40,40,36.80000068,Logipro,PO-200062,2015-11-19,EUR,256 days 00:00:00.000000000
935,15063964/Chicago,Chicago,15063964,2016-01-18,40,40,36.80000068,Logipro,PO-200074,2015-03-12,EUR,312 days 00:00:00.000000000
936,13693084/Chicago,Chicago,13693084,2016-08-01,40,40,36.80000068,Logipro,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
937,13693084/Chicago,Chicago,13693084,2016-01-18,40,40,36.80000068,Logipro,PO-200074,2015-03-12,USD,312 days 00:00:00.000000000
938,15149291/Chicago,Chicago,15149291,2016-08-01,40,40,32.00000048,Logipro,PO-200062,2015-11-19,EUR,256 days 00:00:00.000000000
939,15149291/Chicago,Chicago,15149291,2016-01-18,40,40,32.00000048,Logipro,PO-200074,2015-03-12,EUR,312 days 00:00:00.000000000
940,13751180/Chicago,Chicago,13751180,2016-08-01,40,40,32.00000048,Logipro,PO-200062,2015-11-19,USD,256 days 00:00:00.000000000
941,13751180/Chicago,Chicago,13751180,2016-01-18,40,40,32.00000048,Logipro,PO-200074,2015-03-12,USD,312 days 00:00:00.000000000
942,14367353/Chicago,Chicago,14367353,2015-05-08,35,35,1477.000028,Drecom,102195,2015-05-27,GBP,19 days 00:00:00.000000000
943,14367353/Chicago,Chicago,14367353,2016-11-05,30,30,1266.000024,Drecom,PO-200172,2016-03-24,GBP,226 days 00:00:00.000000000
944,10014552/Chicago,Chicago,10014552,2016-01-18,10,10,73.69999890000001,FHL,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
945,10014552/Chicago,Chicago,10014552,2016-06-05,20,20,147.39999780000002,FHL,PO-200160,2016-03-15,GBP,82 days 00:00:00.000000000
946,11557472/Chicago,Chicago,11557472,2016-01-15,205,205,5001.9999179999995,SuperSupply,PO-200033,2015-10-20,GBP,87 days 00:00:00.000000000
947,11557472/Chicago,Chicago,11557472,2016-04-05,116,116,2830.399954,SuperSupply,PO-200141,2016-02-16,GBP,49 days 00:00:00.000000000
948,11557472/Chicago,Chicago,11557472,2016-06-17,184,184,4489.599926,SuperSupply,PO-200162,2016-03-16,GBP,93 days 00:00:00.000000000
949,13594853/Chicago,Chicago,13594853,2016-01-15,205,205,5001.9999179999995,Drecom,PO-200033,2015-10-20,USD,87 days 00:00:00.000000000
950,13594853/Chicago,Chicago,13594853,2016-04-05,116,116,2830.399954,Drecom,PO-200141,2016-02-16,USD,49 days 00:00:00.000000000
951,13594853/Chicago,Chicago,13594853,2016-06-17,184,184,4489.599926,Drecom,PO-200162,2016-03-16,USD,93 days 00:00:00.000000000
952,13336372/Chicago,Chicago,13336372,2016-05-02,12,12,366.719994,Office First,PO-200091,2015-12-22,EUR,132 days 00:00:00.000000000
953,15808622/Chicago,Chicago,15808622,2015-12-31,20,20,855.800018,Drecom,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
954,15808622/Chicago,Chicago,15808622,2016-04-22,40,40,1711.600036,Drecom,PO-200142,2016-02-18,GBP,64 days 00:00:00.000000000
955,15808622/Chicago,Chicago,15808622,2016-07-29,12,12,513.4800108,Drecom,PO-200217,2016-07-06,GBP,23 days 00:00:00.000000000
956,15808622/Chicago,Chicago,15808622,2001-01-01,30,0,1283.7000269999999,Drecom,PO-200291,2016-09-29,GBP,5750 days 00:00:00.000000000
957,9952426/Chicago,Chicago,9952426,2016-07-06,6,6,386.2799838,FHL,PO-200189,2016-04-13,GBP,84 days 00:00:00.000000000
958,12956674/Chicago,Chicago,12956674,2016-05-19,6,6,386.2799838,Logipro,PO-200176,2016-03-30,EUR,50 days 00:00:00.000000000
959,15034737/Chicago,Chicago,15034737,2016-01-28,12,12,598.199982,Logipro,PO-200085,2015-12-17,EUR,42 days 00:00:00.000000000
960,15034737/Chicago,Chicago,15034737,2016-03-08,8,8,398.799988,Logipro,PO-200206,2016-05-13,EUR,66 days 00:00:00.000000000
961,15034737/Chicago,Chicago,15034737,2001-01-01,8,0,398.799988,Logipro,PO-200291,2016-09-29,EUR,5750 days 00:00:00.000000000
962,13452029/Chicago,Chicago,13452029,2016-01-28,12,12,598.199982,RRD,PO-200085,2015-12-17,USD,42 days 00:00:00.000000000
