,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,LeadTime,AvgLT,sigmaLT,DailyUsage,Demand,Davg,sigmaD,Reorder Point
668,15519926/Chicago,Chicago,15519926,2016-12-05,50,50,2645.49999,Logipro,PO-200166,2016-03-23,USD,257,1493,2422,2,514,2987.238095238096,4844,23780
669,15519926/Chicago,Chicago,15519926,2016-10-27,20,10,1058.199996,Logipro,PO-200281,2016-09-15,USD,42,1493,2422,2,84,2987.238095238096,4844,23350
670,15519926/Chicago,Chicago,15519926,2001-01-01,22,0,1164.019996,Logipro,PO-200290,2016-09-28,USD,5749,1493,2422,2,11498,2987.238095238096,4844,34764
671,11097836/Los Angeles,Los Angeles,11097836,2016-06-20,20,20,499.19998200000003,SuperSupply,PO-200081,2015-10-12,GBP,252,946,2000,2,504,1892.2857142857144,4001,27744
672,11097836/Los Angeles,Los Angeles,11097836,2001-01-01,32,0,798.7199712,SuperSupply,PO-200292,2016-04-10,GBP,5578,946,2000,2,11156,1892.2857142857144,4001,38396
673,11097836/New-York,New-York,11097836,2015-05-10,28,28,698.8799748,SuperSupply,PO-200011,2015-12-08,GBP,212,946,2000,2,424,1892.2857142857144,4001,27664
674,11097836/New-York,New-York,11097836,2015-05-10,20,20,499.19998200000003,SuperSupply,PO-200012,2015-08-14,GBP,96,946,2000,2,192,1892.2857142857144,4001,27432
675,11097836/New-York,New-York,11097836,2015-12-31,20,20,499.19998200000003,SuperSupply,PO-200034,2015-10-22,GBP,70,946,2000,2,140,1892.2857142857144,4001,27380
676,11097836/New-York,New-York,11097836,2016-10-02,12,12,299.5199892,SuperSupply,PO-200080,2015-10-12,GBP,356,946,2000,2,712,1892.2857142857144,4001,27952
677,11097836/New-York,New-York,11097836,2016-12-02,16,16,399.3599856,SuperSupply,PO-200087,2015-12-17,GBP,351,946,2000,2,702,1892.2857142857144,4001,27942
678,11097836/New-York,New-York,11097836,2016-09-06,16,16,399.3599856,SuperSupply,PO-200190,2016-04-13,GBP,146,946,2000,2,292,1892.2857142857144,4001,27532
679,11097836/New-York,New-York,11097836,2016-06-21,32,32,798.7199712,SuperSupply,PO-200196,2016-04-25,GBP,57,946,2000,2,114,1892.2857142857144,4001,27354
680,11097836/New-York,New-York,11097836,2001-01-01,32,0,798.7199712,SuperSupply,PO-200287,2016-09-22,GBP,5743,946,2000,2,11486,1892.2857142857144,4001,38726
681,11097836/Chicago,Chicago,11097836,2015-12-31,16,16,399.3599856,SuperSupply,PO-200052,2015-12-11,GBP,20,946,2000,2,40,1892.2857142857144,4001,27280
682,11097836/Chicago,Chicago,11097836,2016-08-01,28,28,698.8799748,SuperSupply,PO-200062,2015-11-19,GBP,256,946,2000,2,512,1892.2857142857144,4001,27752
683,11097836/Chicago,Chicago,11097836,2016-04-04,40,40,998.3999640000001,SuperSupply,PO-200125,2016-01-28,GBP,67,946,2000,2,134,1892.2857142857144,4001,27374
684,11097836/Chicago,Chicago,11097836,2016-10-27,64,32,1597.439942,SuperSupply,PO-200281,2016-09-15,GBP,42,946,2000,2,84,1892.2857142857144,4001,27324
685,15092233/Los Angeles,Los Angeles,15092233,2016-06-20,20,20,499.19998200000003,Drecom,PO-200081,2015-10-12,EUR,252,992,2074,2,504,1985.0769230769226,4148,504
686,15092233/Los Angeles,Los Angeles,15092233,2001-01-01,32,0,798.7199712,Drecom,PO-200292,2016-04-10,EUR,5578,992,2074,2,11156,1985.0769230769226,4148,11156
687,15092233/New-York,New-York,15092233,2015-05-10,28,28,698.8799748,Drecom,PO-200011,2015-12-08,EUR,212,992,2074,2,424,1985.0769230769226,4148,424
688,15092233/New-York,New-York,15092233,2015-05-10,20,20,499.19998200000003,Drecom,PO-200012,2015-08-14,EUR,96,992,2074,2,192,1985.0769230769226,4148,192
689,15092233/New-York,New-York,15092233,2015-12-31,20,20,499.19998200000003,Drecom,PO-200034,2015-10-22,EUR,70,992,2074,2,140,1985.0769230769226,4148,140
690,15092233/New-York,New-York,15092233,2016-10-02,12,12,299.5199892,Drecom,PO-200080,2015-10-12,EUR,356,992,2074,2,712,1985.0769230769226,4148,712
691,15092233/New-York,New-York,15092233,2016-02-18,16,16,399.3599856,Drecom,PO-200083,2015-12-15,EUR,65,992,2074,2,130,1985.0769230769226,4148,130
692,15092233/New-York,New-York,15092233,2016-09-06,48,48,1198.079957,Drecom,PO-200190,2016-04-13,EUR,146,992,2074,2,292,1985.0769230769226,4148,292
693,15092233/New-York,New-York,15092233,2001-01-01,32,0,798.7199712,Drecom,PO-200287,2016-09-22,EUR,5743,992,2074,2,11486,1985.0769230769226,4148,11486
694,15092233/Chicago,Chicago,15092233,2015-12-31,16,16,399.3599856,Drecom,PO-200052,2015-12-11,EUR,20,992,2074,2,40,1985.0769230769226,4148,40
695,15092233/Chicago,Chicago,15092233,2016-08-01,28,28,698.8799748,Drecom,PO-200062,2015-11-19,EUR,256,992,2074,2,512,1985.0769230769226,4148,512
696,15092233/Chicago,Chicago,15092233,2016-04-04,40,40,998.3999640000001,Drecom,PO-200125,2016-01-28,EUR,67,992,2074,2,134,1985.0769230769226,4148,134
697,15092233/Chicago,Chicago,15092233,2016-10-27,40,20,998.3999640000001,Drecom,PO-200281,2016-09-15,EUR,42,992,2074,2,84,1985.0769230769226,4148,84
698,14789055/Los Angeles,Los Angeles,14789055,2015-05-08,40,40,920.0,FHL,102196,2015-05-27,GBP,19,979,2064,2,38,1959.692307692308,4128,30254
699,14789055/Los Angeles,Los Angeles,14789055,2016-06-21,40,40,920.0,FHL,PO-200069,2015-11-25,GBP,209,979,2064,2,418,1959.692307692308,4128,30634
700,14789055/Los Angeles,Los Angeles,14789055,2016-06-20,40,40,920.0,FHL,PO-200081,2015-10-12,GBP,252,979,2064,2,504,1959.692307692308,4128,30720
701,14789055/Los Angeles,Los Angeles,14789055,2016-12-09,50,0,1150.0,FHL,PO-200236,2016-07-13,GBP,149,979,2064,2,298,1959.692307692308,4128,30514
702,14789055/Los Angeles,Los Angeles,14789055,2016-04-10,20,0,460.0,FHL,PO-200244,2016-07-26,GBP,107,979,2064,2,214,1959.692307692308,4128,30430
703,14789055/Los Angeles,Los Angeles,14789055,2001-01-01,40,0,920.0,FHL,PO-200277,2016-08-31,GBP,5721,979,2064,2,11442,1959.692307692308,4128,41658
704,14789055/New-York,New-York,14789055,2015-05-08,40,40,920.0,FHL,102197,2015-05-27,GBP,19,979,2064,2,38,1959.692307692308,4128,30254
705,14789055/New-York,New-York,14789055,2015-05-10,60,60,1380.0,FHL,PO-200010,2015-05-08,GBP,2,979,2064,2,4,1959.692307692308,4128,30220
706,14789055/New-York,New-York,14789055,2015-10-26,40,40,920.0,FHL,PO-200017,2015-08-31,GBP,56,979,2064,2,112,1959.692307692308,4128,30328
707,14789055/New-York,New-York,14789055,2015-10-29,140,140,3220.0,FHL,PO-200023,2015-09-15,GBP,44,979,2064,2,88,1959.692307692308,4128,30304
708,14789055/New-York,New-York,14789055,2015-11-18,80,80,1840.0,FHL,PO-200025,2015-09-24,GBP,55,979,2064,2,110,1959.692307692308,4128,30326
709,14789055/New-York,New-York,14789055,2015-07-12,80,80,1840.0,FHL,PO-200030,2015-12-10,GBP,151,979,2064,2,302,1959.692307692308,4128,30518
710,14789055/New-York,New-York,14789055,2016-06-01,30,30,690.0,FHL,PO-200038,2015-10-29,GBP,216,979,2064,2,432,1959.692307692308,4128,30648
711,14789055/New-York,New-York,14789055,2016-10-02,100,100,2300.0,FHL,PO-200080,2015-10-12,GBP,356,979,2064,2,712,1959.692307692308,4128,30928
712,14789055/New-York,New-York,14789055,2016-12-04,60,60,1380.0,FHL,PO-200104,2016-12-01,GBP,3,979,2064,2,6,1959.692307692308,4128,30222
713,14789055/New-York,New-York,14789055,2016-04-25,100,100,2300.0,FHL,PO-200138,2016-02-15,GBP,70,979,2064,2,140,1959.692307692308,4128,30356
714,14789055/New-York,New-York,14789055,2016-06-23,60,60,1380.0,FHL,PO-200198,2016-04-26,GBP,58,979,2064,2,116,1959.692307692308,4128,30332
715,14789055/New-York,New-York,14789055,2016-01-08,24,24,552.0,FHL,PO-200215,2016-02-06,GBP,29,979,2064,2,58,1959.692307692308,4128,30274
716,14789055/New-York,New-York,14789055,2016-11-08,16,16,368.0,FHL,PO-200229,2016-06-17,GBP,144,979,2064,2,288,1959.692307692308,4128,30504
717,14789055/New-York,New-York,14789055,2016-11-08,60,60,1380.0,FHL,PO-200230,2016-06-21,GBP,140,979,2064,2,280,1959.692307692308,4128,30496
718,14789055/New-York,New-York,14789055,2016-06-09,40,40,920.0,FHL,PO-200234,2016-12-07,GBP,181,979,2064,2,362,1959.692307692308,4128,30578
719,14789055/New-York,New-York,14789055,2016-10-28,100,0,2300.0,FHL,PO-200248,2016-07-29,GBP,91,979,2064,2,182,1959.692307692308,4128,30398
720,14789055/New-York,New-York,14789055,2016-07-10,98,0,2254.0,FHL,PO-200264,2016-08-16,GBP,37,979,2064,2,74,1959.692307692308,4128,30290
721,14789055/New-York,New-York,14789055,2016-10-27,60,0,1380.0,FHL,PO-200275,2016-08-31,GBP,57,979,2064,2,114,1959.692307692308,4128,30330
722,14789055/New-York,New-York,14789055,2001-01-01,40,0,920.0,FHL,PO-200287,2016-09-22,GBP,5743,979,2064,2,11486,1959.692307692308,4128,41702
723,14789055/New-York,New-York,14789055,2001-01-01,100,0,2300.0,FHL,PO-200296,2016-10-17,GBP,5768,979,2064,2,11536,1959.692307692308,4128,41752
724,14789055/New-York,New-York,14789055,2001-01-01,100,0,2300.0,FHL,PO-200297,2016-10-19,GBP,5770,979,2064,2,11540,1959.692307692308,4128,41756
725,14789055/Chicago,Chicago,14789055,2015-05-08,40,40,920.0,FHL,102195,2015-05-27,GBP,19,979,2064,2,38,1959.692307692308,4128,30254
726,14789055/Chicago,Chicago,14789055,2015-12-22,10,10,230.0,FHL,PO-200044,2015-10-30,GBP,53,979,2064,2,106,1959.692307692308,4128,30322
727,14789055/Chicago,Chicago,14789055,2015-12-31,10,10,230.0,FHL,PO-200052,2015-12-11,GBP,20,979,2064,2,40,1959.692307692308,4128,30256
728,14789055/Chicago,Chicago,14789055,2016-08-01,30,30,690.0,FHL,PO-200062,2015-11-19,GBP,256,979,2064,2,512,1959.692307692308,4128,30728
729,14789055/Chicago,Chicago,14789055,2016-01-18,80,80,1840.0,FHL,PO-200074,2015-03-12,GBP,312,979,2064,2,624,1959.692307692308,4128,30840
730,14789055/Chicago,Chicago,14789055,2016-04-13,80,80,1840.0,FHL,PO-200133,2016-11-02,GBP,203,979,2064,2,406,1959.692307692308,4128,30622
731,14789055/Chicago,Chicago,14789055,2016-12-05,80,80,1840.0,FHL,PO-200166,2016-03-23,GBP,257,979,2064,2,514,1959.692307692308,4128,30730
732,14789055/Chicago,Chicago,14789055,2016-06-20,40,40,920.0,FHL,PO-200192,2016-04-19,GBP,62,979,2064,2,124,1959.692307692308,4128,30340
733,14789055/Chicago,Chicago,14789055,2016-07-29,40,40,920.0,FHL,PO-200217,2016-07-06,GBP,23,979,2064,2,46,1959.692307692308,4128,30262
734,14789055/Chicago,Chicago,14789055,2016-10-27,46,16,1058.0,FHL,PO-200281,2016-09-15,GBP,42,979,2064,2,84,1959.692307692308,4128,30300
735,14789055/Chicago,Chicago,14789055,2001-01-01,20,0,460.0,FHL,PO-200290,2016-09-28,GBP,5749,979,2064,2,11498,1959.692307692308,4128,41714
736,14789055/Chicago,Chicago,14789055,2001-01-01,34,0,782.0,FHL,PO-200298,2016-10-20,GBP,5771,979,2064,2,11542,1959.692307692308,4128,41758
737,13474623/Los Angeles,Los Angeles,13474623,2016-03-22,150,150,9602.99949,Drecom,PO-200077,2015-04-12,GBP,345,120,112,2,690,240.9090909090909,225,27671
738,13474623/Los Angeles,Los Angeles,13474623,2016-09-13,200,0,12803.99932,Drecom,PO-200219,2016-07-06,GBP,69,120,112,2,138,240.9090909090909,225,27119
739,13474623/New-York,New-York,13474623,2016-01-27,150,150,9602.99949,Drecom,PO-200032,2015-10-20,GBP,99,120,112,2,198,240.9090909090909,225,27179
740,13474623/New-York,New-York,13474623,2016-03-17,150,150,9602.99949,Drecom,PO-200076,2015-04-12,GBP,340,120,112,2,680,240.9090909090909,225,27661
741,13474623/New-York,New-York,13474623,2016-05-19,150,150,9602.99949,Drecom,PO-200140,2016-02-16,GBP,93,120,112,2,186,240.9090909090909,225,27167
742,13474623/New-York,New-York,13474623,2016-06-20,150,150,9602.99949,Drecom,PO-200163,2016-03-16,GBP,96,120,112,2,192,240.9090909090909,225,27173
743,13474623/New-York,New-York,13474623,2016-06-09,250,250,16004.99915,Drecom,PO-200222,2016-07-06,GBP,27,120,112,2,54,240.9090909090909,225,27035
744,13474623/Chicago,Chicago,13474623,2016-01-15,150,150,9602.99949,Drecom,PO-200033,2015-10-20,GBP,87,120,112,2,174,240.9090909090909,225,27155
745,13474623/Chicago,Chicago,13474623,2016-04-05,150,150,9602.99949,Drecom,PO-200141,2016-02-16,GBP,49,120,112,2,98,240.9090909090909,225,27079
746,13474623/Chicago,Chicago,13474623,2016-06-17,150,150,9602.99949,Drecom,PO-200162,2016-03-16,GBP,93,120,112,2,186,240.9090909090909,225,27167
747,13474623/Chicago,Chicago,13474623,2016-06-09,200,200,12803.99932,Drecom,PO-200223,2016-07-06,GBP,27,120,112,2,54,240.9090909090909,225,27035
748,12564089/Los Angeles,Los Angeles,12564089,2016-04-10,12,0,369.0,FHL,PO-200244,2016-07-26,EUR,107,792,2003,2,214,1585.25,4006,44477
749,12564089/New-York,New-York,12564089,2015-05-10,40,40,1230.0,FHL,PO-200006,2015-03-08,EUR,63,792,2003,2,126,1585.25,4006,44389
750,12564089/New-York,New-York,12564089,2015-05-10,30,30,922.5,FHL,PO-200011,2015-12-08,EUR,212,792,2003,2,424,1585.25,4006,44687
751,12564089/New-York,New-York,12564089,2016-02-15,20,20,615.0,FHL,PO-200090,2015-12-21,EUR,56,792,2003,2,112,1585.25,4006,44375
752,12564089/New-York,New-York,12564089,2016-05-31,30,30,922.5,FHL,PO-200175,2016-03-30,EUR,62,792,2003,2,124,1585.25,4006,44387
753,12564089/New-York,New-York,12564089,2001-01-01,30,0,922.5,FHL,PO-200289,2016-09-28,EUR,5749,792,2003,2,11498,1585.25,4006,55761
754,12564089/Chicago,Chicago,12564089,2016-01-28,14,14,430.5,FHL,PO-200085,2015-12-17,EUR,42,792,2003,2,84,1585.25,4006,44347
755,12564089/Chicago,Chicago,12564089,2016-05-19,20,20,615.0,FHL,PO-200176,2016-03-30,EUR,50,792,2003,2,100,1585.25,4006,44363
756,13107618/Los Angeles,Los Angeles,13107618,2016-06-20,14,14,688.3799748,Logipro,PO-200081,2015-10-12,GBP,252,1403,2454,2,504,2806.9230769230767,4908,26016
757,13107618/New-York,New-York,13107618,2015-10-26,18,18,885.0599676,Logipro,PO-200017,2015-08-31,GBP,56,1403,2454,2,112,2806.9230769230767,4908,25624
758,13107618/New-York,New-York,13107618,2015-10-29,16,16,786.7199712,Logipro,PO-200023,2015-09-15,GBP,44,1403,2454,2,88,2806.9230769230767,4908,25600
759,13107618/New-York,New-York,13107618,2016-06-01,12,12,590.0399784,Logipro,PO-200038,2015-10-29,GBP,216,1403,2454,2,432,2806.9230769230767,4908,25944
760,13107618/New-York,New-York,13107618,2016-01-15,14,14,688.3799748,Logipro,PO-200048,2015-05-11,GBP,249,1403,2454,2,498,2806.9230769230767,4908,26010
761,13107618/New-York,New-York,13107618,2016-05-20,12,12,590.0399784,Logipro,PO-200096,2016-04-01,GBP,49,1403,2454,2,98,2806.9230769230767,4908,25610
762,13107618/New-York,New-York,13107618,2016-05-31,30,30,1475.099946,Logipro,PO-200175,2016-03-30,GBP,62,1403,2454,2,124,2806.9230769230767,4908,25636
763,13107618/New-York,New-York,13107618,2001-01-01,30,0,1475.099946,Logipro,PO-200261,2016-11-08,GBP,5790,1403,2454,2,11580,2806.9230769230767,4908,37092
764,13107618/New-York,New-York,13107618,2001-01-01,20,0,983.3999640000001,Logipro,PO-200293,2016-04-10,GBP,5578,1403,2454,2,11156,2806.9230769230767,4908,36668
765,13107618/Chicago,Chicago,13107618,2015-12-22,12,12,590.0399784,Logipro,PO-200044,2015-10-30,GBP,53,1403,2454,2,106,2806.9230769230767,4908,25618
766,13107618/Chicago,Chicago,13107618,2016-04-22,8,8,393.3599856,Logipro,PO-200142,2016-02-18,GBP,64,1403,2454,2,128,2806.9230769230767,4908,25640
767,13107618/Chicago,Chicago,13107618,2016-06-05,22,22,1081.7399599999999,Logipro,PO-200160,2016-03-15,GBP,82,1403,2454,2,164,2806.9230769230767,4908,25676
768,13107618/Chicago,Chicago,13107618,2001-01-01,20,0,983.3999640000001,Logipro,PO-200291,2016-09-29,GBP,5750,1403,2454,2,11500,2806.9230769230767,4908,37012
769,16430058/Los Angeles,Los Angeles,16430058,2016-06-22,200,200,571.9999799999998,Office First,PO-200193,2016-04-20,EUR,63,1002,2308,4,252,4008.0,9234,43303
770,16430058/Los Angeles,Los Angeles,16430058,2016-07-29,300,300,857.99997,Office First,PO-200243,2016-07-26,EUR,3,1002,2308,4,12,4008.0,9234,43063
771,16430058/Los Angeles,Los Angeles,16430058,2001-01-01,52,0,148.7199948,Office First,PO-200271,2016-08-24,EUR,5714,1002,2308,4,22856,4008.0,9234,65907
772,16430058/New-York,New-York,16430058,2016-06-22,100,100,285.99998999999997,Office First,PO-200131,2016-09-02,EUR,72,1002,2308,4,288,4008.0,9234,43339
773,16430058/New-York,New-York,16430058,2016-05-08,2000,2000,5719.9998,Office First,PO-200246,2016-07-28,EUR,81,1002,2308,4,324,4008.0,9234,43375
774,16430058/Chicago,Chicago,16430058,2016-03-22,200,200,571.9999799999998,Office First,PO-200148,2016-01-03,EUR,79,1002,2308,4,316,4008.0,9234,43367
775,11780124/Los Angeles,Los Angeles,11780124,2016-06-22,500,500,1759.9999899999998,SuperSupply,PO-200193,2016-04-20,EUR,63,2444,2885,2,126,4888.571428571428,5770,31601
776,11780124/Los Angeles,Los Angeles,11780124,2001-01-01,178,0,626.5599963999998,SuperSupply,PO-200257,2016-04-08,EUR,5576,2444,2885,2,11152,4888.571428571428,5770,42627
777,11780124/New-York,New-York,11780124,2016-12-04,2000,2000,7039.999959999999,SuperSupply,PO-200121,2016-01-25,EUR,314,2444,2885,2,628,4888.571428571428,5770,32103
778,11780124/New-York,New-York,11780124,2001-01-01,125,0,439.99999749999995,SuperSupply,PO-200123,2016-01-26,EUR,5503,2444,2885,2,11006,4888.571428571428,5770,42481
779,11780124/New-York,New-York,11780124,2016-06-22,500,500,1759.9999899999998,SuperSupply,PO-200131,2016-09-02,EUR,72,2444,2885,2,144,4888.571428571428,5770,31619
780,11780124/Chicago,Chicago,11780124,2001-01-01,125,0,439.99999749999995,SuperSupply,PO-200122,2016-01-26,EUR,5503,2444,2885,2,11006,4888.571428571428,5770,42481
781,11780124/Chicago,Chicago,11780124,2016-03-22,375,375,1319.999993,SuperSupply,PO-200148,2016-01-03,EUR,79,2444,2885,2,158,4888.571428571428,5770,31633
782,10255812/Los Angeles,Los Angeles,10255812,2016-06-22,200,200,200.0,RRD,PO-200193,2016-04-20,GBP,63,886,2129,6,378,5318.571428571428,12777,44550
783,10255812/Los Angeles,Los Angeles,10255812,2016-07-29,300,300,300.0,RRD,PO-200243,2016-07-26,GBP,3,886,2129,6,18,5318.571428571428,12777,44190
784,10255812/Los Angeles,Los Angeles,10255812,2001-01-01,65,0,65.0,RRD,PO-200271,2016-08-24,GBP,5714,886,2129,6,34284,5318.571428571428,12777,78456
785,10255812/New-York,New-York,10255812,2016-06-22,100,100,100.0,RRD,PO-200131,2016-09-02,GBP,72,886,2129,6,432,5318.571428571428,12777,44604
786,10255812/New-York,New-York,10255812,2016-01-08,2400,2300,2400.0,RRD,PO-200240,2016-07-19,GBP,193,886,2129,6,1158,5318.571428571428,12777,45330
787,10255812/New-York,New-York,10255812,2016-05-08,2000,2000,2000.0,RRD,PO-200246,2016-07-28,GBP,81,886,2129,6,486,5318.571428571428,12777,44658
788,10255812/Chicago,Chicago,10255812,2016-03-22,200,200,200.0,RRD,PO-200148,2016-01-03,GBP,79,886,2129,6,474,5318.571428571428,12777,44646
789,16187687/Los Angeles,Los Angeles,16187687,2016-04-10,40,0,558.800012,Logipro,PO-200244,2016-07-26,GBP,107,2163,2712,2,214,4327.5,5425,41347
790,16187687/Los Angeles,Los Angeles,16187687,2001-01-01,18,0,251.4600054,Logipro,PO-200292,2016-04-10,GBP,5578,2163,2712,2,11156,4327.5,5425,52289
791,16187687/New-York,New-York,16187687,2015-05-10,30,30,419.100009,Logipro,PO-200011,2015-12-08,GBP,212,2163,2712,2,424,4327.5,5425,41557
792,16187687/New-York,New-York,16187687,2001-01-01,10,0,139.700003,Logipro,PO-EE-BO-Scranton,2015-10-30,GBP,5415,2163,2712,2,10830,4327.5,5425,51963
793,16187687/New-York,New-York,16187687,2001-01-01,40,0,558.800012,Logipro,PO-EE-BO-Scranton,2015-10-30,GBP,5415,2163,2712,2,10830,4327.5,5425,51963
794,16187687/New-York,New-York,16187687,2016-01-15,40,40,558.800012,Logipro,PO-200048,2015-05-11,GBP,249,2163,2712,2,498,4327.5,5425,41631
795,16187687/New-York,New-York,16187687,2016-12-04,30,30,419.100009,Logipro,PO-200126,2016-01-28,GBP,311,2163,2712,2,622,4327.5,5425,41755
796,16187687/New-York,New-York,16187687,2016-08-29,40,40,558.800012,Logipro,PO-200232,2016-06-30,GBP,60,2163,2712,2,120,4327.5,5425,41253
797,16187687/New-York,New-York,16187687,2016-06-09,50,50,698.5000150000003,Logipro,PO-200234,2016-12-07,GBP,181,2163,2712,2,362,4327.5,5425,41495
798,16187687/New-York,New-York,16187687,2016-05-08,2,2,27.940000599999998,Logipro,PO-200246,2016-07-28,GBP,81,2163,2712,2,162,4327.5,5425,41295
799,16187687/New-York,New-York,16187687,2001-01-01,60,0,838.200018,Logipro,PO-200280,2016-09-14,GBP,5735,2163,2712,2,11470,4327.5,5425,52603
800,16187687/New-York,New-York,16187687,2001-01-01,50,0,698.5000150000003,Logipro,PO-200289,2016-09-28,GBP,5749,2163,2712,2,11498,4327.5,5425,52631
801,16187687/Chicago,Chicago,16187687,2001-01-01,20,0,279.400006,Logipro,PO-EE-BO-Reno,2015-10-30,GBP,5415,2163,2712,2,10830,4327.5,5425,51963
802,16187687/Chicago,Chicago,16187687,2015-12-31,40,40,558.800012,Logipro,PO-200052,2015-12-11,GBP,20,2163,2712,2,40,4327.5,5425,41173
803,16187687/Chicago,Chicago,16187687,2016-05-19,40,40,558.800012,Logipro,PO-200176,2016-03-30,GBP,50,2163,2712,2,100,4327.5,5425,41233
804,16187687/Chicago,Chicago,16187687,2016-10-27,40,20,558.800012,Logipro,PO-200281,2016-09-15,GBP,42,2163,2712,2,84,4327.5,5425,41217
805,11045096/Los Angeles,Los Angeles,11045096,2001-01-01,20,0,738.399964,Logipro,PO-200277,2016-08-31,GBP,5721,2335,2924,2,11442,4671.4,5848,31087
806,11045096/New-York,New-York,11045096,2015-10-26,20,20,738.399964,Logipro,PO-200017,2015-08-31,GBP,56,2335,2924,2,112,4671.4,5848,19757
807,11045096/New-York,New-York,11045096,2016-02-15,26,26,959.9199532,Logipro,PO-200090,2015-12-21,GBP,56,2335,2924,2,112,4671.4,5848,19757
808,11045096/New-York,New-York,11045096,2016-06-17,16,16,590.7199712,Logipro,PO-200191,2016-04-19,GBP,59,2335,2924,2,118,4671.4,5848,19763
809,11045096/New-York,New-York,11045096,2016-06-23,30,30,1107.599946,Logipro,PO-200198,2016-04-26,GBP,58,2335,2924,2,116,4671.4,5848,19761
810,11045096/New-York,New-York,11045096,2001-01-01,30,0,1107.599946,Logipro,PO-200275,2016-08-31,GBP,5721,2335,2924,2,11442,4671.4,5848,31087
811,11045096/New-York,New-York,11045096,2001-01-01,20,0,738.399964,Logipro,PO-200287,2016-09-22,GBP,5743,2335,2924,2,11486,4671.4,5848,31131
812,11045096/Chicago,Chicago,11045096,2016-05-02,8,8,295.3599856,Logipro,PO-200091,2015-12-22,GBP,132,2335,2924,2,264,4671.4,5848,19909
813,11045096/Chicago,Chicago,11045096,2016-06-20,12,12,443.0399784,Logipro,PO-200192,2016-04-19,GBP,62,2335,2924,2,124,4671.4,5848,19769
814,11045096/Chicago,Chicago,11045096,2001-01-01,12,0,443.0399784,Logipro,PO-200290,2016-09-28,GBP,5749,2335,2924,2,11498,4671.4,5848,31143
815,13985896/Los Angeles,Los Angeles,13985896,2001-01-01,32,0,1457.9200449999994,Drecom,PO-200277,2016-08-31,GBP,5721,1732,2627,2,11442,3465.5714285714284,5254,32710
816,13985896/New-York,New-York,13985896,2015-05-10,16,16,728.9600224,Drecom,PO-200011,2015-12-08,GBP,212,1732,2627,2,424,3465.5714285714284,5254,21692
817,13985896/New-York,New-York,13985896,2015-10-29,40,40,1822.400056,Drecom,PO-200023,2015-09-15,GBP,44,1732,2627,2,88,3465.5714285714284,5254,21356
818,13985896/New-York,New-York,13985896,2016-06-01,20,20,911.200028,Drecom,PO-200038,2015-10-29,GBP,216,1732,2627,2,432,3465.5714285714284,5254,21700
819,13985896/New-York,New-York,13985896,2016-01-20,20,20,911.200028,Drecom,PO-200051,2015-12-11,GBP,40,1732,2627,2,80,3465.5714285714284,5254,21348
820,13985896/New-York,New-York,13985896,2016-12-02,32,32,1457.9200449999994,Drecom,PO-200087,2015-12-17,GBP,351,1732,2627,2,702,3465.5714285714284,5254,21970
821,13985896/New-York,New-York,13985896,2016-09-06,32,32,1457.9200449999994,Drecom,PO-200190,2016-04-13,GBP,146,1732,2627,2,292,3465.5714285714284,5254,21560
822,13985896/New-York,New-York,13985896,2016-06-23,16,16,728.9600224,Drecom,PO-200198,2016-04-26,GBP,58,1732,2627,2,116,3465.5714285714284,5254,21384
823,13985896/New-York,New-York,13985896,2001-01-01,40,0,1822.400056,Drecom,PO-200275,2016-08-31,GBP,5721,1732,2627,2,11442,3465.5714285714284,5254,32710
824,13985896/New-York,New-York,13985896,2001-01-01,20,0,911.200028,Drecom,PO-200287,2016-09-22,GBP,5743,1732,2627,2,11486,3465.5714285714284,5254,32754
825,13985896/Chicago,Chicago,13985896,2015-12-22,20,20,911.200028,Drecom,PO-200044,2015-10-30,GBP,53,1732,2627,2,106,3465.5714285714284,5254,21374
826,13985896/Chicago,Chicago,13985896,2016-06-20,20,20,911.200028,Drecom,PO-200192,2016-04-19,GBP,62,1732,2627,2,124,3465.5714285714284,5254,21392
827,13985896/Chicago,Chicago,13985896,2016-07-26,12,12,546.7200167999998,Drecom,PO-200200,2016-03-05,GBP,143,1732,2627,2,286,3465.5714285714284,5254,21554
828,13985896/Chicago,Chicago,13985896,2001-01-01,12,0,546.7200167999998,Drecom,PO-200290,2016-09-28,GBP,5749,1732,2627,2,11498,3465.5714285714284,5254,32766
829,14901389/Los Angeles,Los Angeles,14901389,2016-07-29,14,14,437.219993,Logipro,PO-200243,2016-07-26,USD,3,32,41,2,6,65.0,83,2671
830,14901389/New-York,New-York,14901389,2016-05-31,20,20,624.59999,Logipro,PO-200175,2016-03-30,USD,62,32,41,2,124,65.0,83,2789
831,16363786/Los Angeles,Los Angeles,16363786,2016-04-10,20,0,467.999992,Drecom,PO-200244,2016-07-26,USD,107,1452,2497,2,214,2904.0,4995,46194
832,16363786/Los Angeles,Los Angeles,16363786,2001-01-01,1,0,23.3999996,Drecom,PO-200257,2016-04-08,USD,5576,1452,2497,2,11152,2904.0,4995,57132
833,16363786/New-York,New-York,16363786,2015-10-26,14,14,327.59999439999996,Drecom,PO-200018,2015-01-09,USD,290,1452,2497,2,580,2904.0,4995,46560
